sparql,ground_truth,generated,template,hub_id,context,f1-BERTScore,precision-BERTScore,recall-BERTScore
SELECT ?top5_languages WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?top5_languages } GROUP BY ?top5_languages ORDER BY DESC (COUNT(?top5_languages)) LIMIT 5,what are the top-5 languages by popularity among creatures?,What are the top 5 most commonly used languages by the creatures in the dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9642575979232788,0.9579254388809204,0.9706739783287048
"SELECT (if(AVG(?drag_n_lang)>AVG(?dem_n_lang), 'True', 'False') as ?res) WHERE { {SELECT (COUNT(?language_1) as ?drag_n_lang)  WHERE {   ?creatures_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language_1  FILTER regex(str(?creatures_1),'dragon', 'i')} GROUP BY ?creatures_1} {SELECT (COUNT(?language_2) as ?dem_n_lang)  WHERE {   ?creatures_2 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language_2  FILTER regex(str(?creatures_2),'demon', 'i')} GROUP BY ?creatures_2} }",do dragons in average speak more languages than demons?,"Which is more linguistically diverse, the set of dragons or the set of demons, based on the number of languages they are described in? (True if the average number of languages for dragons is greater than the average number of languages for demons, False otherwise)",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9476001262664795,0.9391956329345703,0.9561563730239868
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CommonL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#UndercommonL> },what creatures do speak both common and undercommon languages?,Which creatures have both the Common and Undercommon languages?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9627017974853516,0.9622862339019775,0.963117778301239
SELECT (COUNT(?creatures) as ?n_creatures) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AbyssalL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#SylvanL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#ElvenL> },"how many creatures do speak all three languages: abyssal, sylvan and elven?","How many creatures have the languages Abyssal, Sylvan, and Elven?",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9675764441490173,0.9688930511474609,0.966263473033905
"SELECT (if(?n_zombies_1+?n_zombies_2 > 0, 'True', 'False') as ?res) WHERE {    {SELECT (COUNT(?creatures_1) as ?n_zombies_1) WHERE {  ?creatures_1 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>.   FILTER (regex(str(?creatures_1), 'zombie', 'i' ))}} {SELECT (COUNT(?creatures_2) as ?n_zombies_2) WHERE {  ?creatures_2 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticNeutral>.   FILTER (regex(str(?creatures_2), 'zombie', 'i' ))}} }",is there any type of zombie with chaotic evil or chaotic neutral alignment?,"How many chaotic evil and chaotic neutral zombies are there in total? (Returning 'True' if there is at least one, 'False' otherwise)",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9484862685203552,0.9308881163597107,0.9667626023292542
"SELECT (if((COUNT(?trox_lang) > COUNT(?sunlord_lang)), 'True', 'False') as ?res)   WHERE {   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Trox> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?trox_lang.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Sunlord> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?sunlord_lang}",does Trox speak more languages than Sunlord?,"Which has more languages associated with it: Trox or Sunlord? (Answer will be 'True' if Trox has more languages than Sunlord, and 'False' otherwise.)",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9712433218955994,0.961969256401062,0.9806978106498718
ASK WHERE {  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Einherji> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?common_language.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Balor> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?common_language },does Einherji and Balor have any common language?,Which languages do the mythological figures Einherji and Balor have in common?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9425092339515686,0.9198994636535645,0.9662584066390991
SELECT (COUNT(?creatures) as ?n_creatures) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulNeutral>.  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GiantL>},how many beasts with lawful neutral alignment can speak giant language?,How many lawful neutral creatures have the Giant language?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9456757307052612,0.9356801509857178,0.9558871984481812
"SELECT ?ogres  WHERE {   ?ogres <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CommonL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulEvil>  FILTER regex(str(?ogres), 'ogre', 'i') }",which ogres with lawful evil alignment can speak common language?,Which ogres have the alignment of lawful evil?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9652360081672668,0.9600282907485962,0.9705005288124084
"SELECT ?Alignment  WHERE {  ?spiders <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?spiders), 'spider', 'i') } GROUP BY ?Alignment ORDER BY DESC(COUNT(?Alignment)) OFFSET 1 LIMIT 1",what is the second most common alignment type for spiders?,Which alignment has been assigned to the second most frequent spider species in the dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9514807462692261,0.9402657747268677,0.9629663825035095
"SELECT ?Alignment WHERE {  ?elementals <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?elementals), 'elemental', 'i') } GROUP BY ?Alignment ORDER BY DESC(COUNT(?Alignment)) LIMIT 1",what alignment type is the most common for elementals?,Which is the most common alignment for all the elemental beasts in the ontology?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9645891785621643,0.959638774394989,0.969590961933136
SELECT ?Alignment  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AuranL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment}  GROUP BY ?Alignment  ORDER BY ASC(COUNT(?Alignment))  LIMIT 1 ,what alignment type is the rarest for creatures speaking auran language?,"Which alignment does the creature with the Auran language have, which occurs most frequently in the dataset?",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9571365118026733,0.9569012522697449,0.9573718309402466
"SELECT (if((?raven_alignment = ?ghoul_alignment), 'True', 'False') as ?res) WHERE {   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Raven> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?raven_alignment.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Ghoul> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?ghoul_alignment  }",do raven and ghoul have the same alignment?,Which of the following pairs of Raven and Ghoul have the same alignment? (Answer: True or False),MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9608826041221619,0.9596354365348816,0.96213299036026
"SELECT ((?n_chaotic_wolves/?n_wolves)*100 as ?res) WHERE {   {SELECT (COUNT(?wolves) as ?n_wolves) WHERE { ?wolves <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast> FILTER regex(str(?wolves), 'wolf', 'i') }} {SELECT (COUNT(?chaotic_wolves) as ?n_chaotic_wolves) WHERE { ?chaotic_wolves <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?chaotic_wolves), 'wolf', 'i') FILTER regex(str(?Alignment), 'chaotic', 'i') }} }",what percentage of wolves does have chaotic alignment?,What percentage of the total number of wolves in the dataset are chaotic wolves?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9631612300872803,0.9656938314437866,0.9606418609619141
"SELECT ((?n_aquan_angels/?n_angels)*100 as ?res) WHERE {   {SELECT (COUNT(?angels) as ?n_angels) WHERE { ?angels <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast> FILTER regex(str(?angels), 'angel', 'i') }} {SELECT (COUNT(?aquan_angels) as ?n_aquan_angels) WHERE { ?aquan_angels <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AquanL> FILTER regex(str(?aquan_angels), 'angel', 'i') }} }",what percentage of angels does speak aquan language?,What percentage of the total number of angels in the dataset are Aquan angels?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9643481969833374,0.9641630053520203,0.9645335078239441
SELECT (AVG(?n_languages) as ?res) WHERE { SELECT (COUNT(?language) as ?n_languages) WHERE { ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language } GROUP BY ?creatures },what is an average number of languages for creatures?,What is the average number of languages spoken by different types of beasts?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9673504829406738,0.9667878746986389,0.9679137468338013
SELECT (MAX(?values) as ?max_value) WHERE { ?off_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#offValues>; <http://www.w3.org/2000/01/rdf-schema#range> ?data_type. FILTER(?data_type != xsd:boolean) ?creatures ?off_attr ?values },what is the maximum value for the numerical offensive attribute?,What is the maximum value for all non-boolean properties and their respective values in the given dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.964372992515564,0.9625307321548462,0.96622234582901
"SELECT (if(?speed_1 > ?speed_2, 'True', 'False') as ?res) WHERE {<http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Sangudaemon> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed_1. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Eblis> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed_2 }",is Sangudaemon faster than Eblis?,"Which is faster: the Sangudaemon or the Eblis, based on their respective speed values? (Answer will be 'True' if Sangudaemon is faster, and 'False' otherwise.)",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9650200605392456,0.9626444578170776,0.9674075245857239
"SELECT (AVG(?speed) as ?res) WHERE { ?spiders <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed FILTER regex(str(?spiders), 'spider', 'i') }",what is the mean speed value for spiders?,What is the average speed of all the spiders in the dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9585008025169373,0.955880343914032,0.9611356258392334
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed } ORDER BY DESC(?speed) LIMIT 5,what are top 5 by speed chaotic evil creatures?,Which are the 5 creatures with the fastest chaotic evil alignment in the given dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9612311124801636,0.9685748815536499,0.9539978504180908
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#SphinxL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed } GROUP BY ?speed HAVING(?speed > 20),what are creatures speaking sphinx language with speed value more than 20?,Which creatures have a speed greater than 20 and speak the Sphinx language?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9794767498970032,0.9799168109893799,0.9790372252464294
SELECT DISTINCT ?HP WHERE { ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLevel> ?level; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPValue> ?HP } GROUP BY ?level HAVING (?level = MIN(?level)),what values of health points are related to creatures with the lowest level?,What is the minimum Health Points (HP) value for each level of beasts in the dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9606808423995972,0.9536540508270264,0.9678118824958801
SELECT (MAX(?HP) as ?max_HP)  WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticGood>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPValue> ?HP },what is the maximum value of health point for creatures with chaotic good alignment?,What is the highest health point value for all chaotic good creatures?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9593062996864319,0.9583419561386108,0.9602725505828857
SELECT DISTINCT ?XP WHERE {  ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLevel> ?level;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasXPValue> ?XP  }  GROUP BY ?level  HAVING (?level = MAX(?level)),what values of experience points are related to creatures with the highest level?,What is the highest experience point (XP) value for any given level among all beasts in the dataset?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9650606513023376,0.9657671451568604,0.9643552303314209
SELECT (AVG(?CR) as ?avg_CR)  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CelestialL>;   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasCRValue> ?CR},what is the average challenge rating for creatures speaking celestial language?,What is the average CR (Combat Rating) value for creatures that have the Celestial language?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9445886611938477,0.9179847240447998,0.9727805852890015
"SELECT ?elementals  WHERE {  ?elementals <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasCRValue> ?CR  FILTER regex(str(?elementals), 'elemental', 'i') }  GROUP BY ?CR HAVING (?CR> 10)",which elemental creatures do have a challenge rating more than 10?,Which elemental beasts have a CR value greater than 10?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9534178972244263,0.9482507109642029,0.9586416482925415
SELECT ?creatures   WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#TerranL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasInitValue> ?Init}   GROUP BY ?Init  HAVING (?Init > 2 && ?Init < 5),what creatures speaking terran language do have an initiative value more than 2 and less than 5?,Which Terran creatures have an initialization value greater than 2 and less than 5?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9647077322006226,0.9631665945053101,0.9662537574768066
SELECT (MIN(?Init) as ?min_Init)  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#trueNeutral>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasInitValue> ?Init   FILTER (?Init >= 0) },what is the minimum non-negative initiative value for creatures with true neutral alignment?,What is the minimum value of the initial alignment for all creatures with true neutral alignment?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9587869048118591,0.9577881097793579,0.9597878456115723
"SELECT ?golems WHERE {  ?golems <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasXPValue> ?XP  FILTER regex(str(?golems), 'golem', 'i') }  ORDER BY DESC(?XP) LIMIT 3",what are top 3 golem types by experience points?,Which are the top 3 golems with the highest experience points (XP) according to the given ontology?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9637323617935181,0.9575598239898682,0.9699849486351013
"SELECT (if ((?n_greater/?n_base_attr) > 0.5, 'True', 'False') as ?res) WHERE {  {SELECT (COUNT(?comp) as ?n_greater)   WHERE { ?base_attr rdfs:subPropertyOf <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Abaia> ?base_attr ?ab_attr. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Vampire> ?base_attr ?vamp_attr. BIND(if ((?ab_attr > ?vamp_attr), 1, 0) as ?comp) FILTER (?comp = 1)}} {SELECT (COUNT(?base_attr) as ?n_base_attr)  WHERE{?base_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>.}} }",is Abaia superior to vampires in terms of base attributes?,What is the ratio of properties that have values greater than 50% of the total number of properties for a given base property in a given ontology?,MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9576161503791809,0.9581372141838074,0.9570956230163574
"SELECT (if ((AVG(?dham_attr) > AVG(?gorg_attr)), 'True', 'False') as ?res) WHERE { ?base_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Dhampir> ?base_attr ?dham_attr. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Gorgon> ?base_attr ?gorg_attr. }",is Dhampir superior to Gorgon in terms of mean base attributes?,"Which is more common: the attribute 'Dhampir' or the attribute 'Gorgon' in the given base property? (Answer will be 'True' if 'Dhampir' is more common, and 'False' otherwise.)",MISTRAL_BASIC0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9628535509109497,0.9637471437454224,0.9619616270065308
