sparql,ground_truth,generated,template,hub_id,context,f1-BERTScore,precision-BERTScore,recall-BERTScore
SELECT ?top5_languages WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?top5_languages } GROUP BY ?top5_languages ORDER BY DESC (COUNT(?top5_languages)) LIMIT 5,what are the top-5 languages by popularity among creatures?,Which are the top 5 most common languages for creatures according to the given data?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9732993245124817,0.9728167653083801,0.9737823605537415
"SELECT (if(AVG(?drag_n_lang)>AVG(?dem_n_lang), 'True', 'False') as ?res) WHERE { {SELECT (COUNT(?language_1) as ?drag_n_lang)  WHERE {   ?creatures_1 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language_1  FILTER regex(str(?creatures_1),'dragon', 'i')} GROUP BY ?creatures_1} {SELECT (COUNT(?language_2) as ?dem_n_lang)  WHERE {   ?creatures_2 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language_2  FILTER regex(str(?creatures_2),'demon', 'i')} GROUP BY ?creatures_2} }",do dragons in average speak more languages than demons?,Is the average number of languages for dragons greater than the average number of languages for demons?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9639137983322144,0.9592063426971436,0.9686676859855652
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CommonL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#UndercommonL> },what creatures do speak both common and undercommon languages?,Which creatures have both Common and Undercommon languages?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9582194089889526,0.9537145495414734,0.9627670049667358
SELECT (COUNT(?creatures) as ?n_creatures) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AbyssalL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#SylvanL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#ElvenL> },"how many creatures do speak all three languages: abyssal, sylvan and elven?","How many creatures have the languages Abyssal, Sylvan, and Elven?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9626554846763611,0.9629420042037964,0.9623691439628601
"SELECT (if(?n_zombies_1+?n_zombies_2 > 0, 'True', 'False') as ?res) WHERE {    {SELECT (COUNT(?creatures_1) as ?n_zombies_1) WHERE {  ?creatures_1 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>.   FILTER (regex(str(?creatures_1), 'zombie', 'i' ))}} {SELECT (COUNT(?creatures_2) as ?n_zombies_2) WHERE {  ?creatures_2 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticNeutral>.   FILTER (regex(str(?creatures_2), 'zombie', 'i' ))}} }",is there any type of zombie with chaotic evil or chaotic neutral alignment?,Is there more than zero zombie with chaotic evil or chaotic neutral alignment in the dataset?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9516792297363281,0.9425588250160217,0.9609777927398682
"SELECT (if((COUNT(?trox_lang) > COUNT(?sunlord_lang)), 'True', 'False') as ?res)   WHERE {   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Trox> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?trox_lang.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Sunlord> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?sunlord_lang}",does Trox speak more languages than Sunlord?,"Is there more variety in the number of languages associated with the ""Trox"" instance compared to the ""Sunlord"" instance?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9626028537750244,0.9560762047767639,0.9692193269729614
ASK WHERE {  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Einherji> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?common_language.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Balor> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?common_language },does Einherji and Balor have any common language?,"What languages do the mythological figures ""Einherji"" and ""Balor"" share in common?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9615464210510254,0.9562389850616455,0.966913104057312
SELECT (COUNT(?creatures) as ?n_creatures) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulNeutral>.  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GiantL>},how many beasts with lawful neutral alignment can speak giant language?,How many creatures have the alignment of lawful neutral and speak the language of Giant?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9610219597816467,0.9647493958473206,0.9573232531547546
"SELECT ?ogres  WHERE {   ?ogres <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CommonL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulEvil>  FILTER regex(str(?ogres), 'ogre', 'i') }",which ogres with lawful evil alignment can speak common language?,Which ogres in the ontology have the alignment lawful evil and the language CommonL?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9577392339706421,0.944481372833252,0.9713745713233948
"SELECT ?Alignment  WHERE {  ?spiders <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?spiders), 'spider', 'i') } GROUP BY ?Alignment ORDER BY DESC(COUNT(?Alignment)) OFFSET 1 LIMIT 1",what is the second most common alignment type for spiders?,Which alignment is most commonly associated with the type of beast called'spider'?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9698286652565002,0.9665318727493286,0.9731481075286865
"SELECT ?Alignment WHERE {  ?elementals <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?elementals), 'elemental', 'i') } GROUP BY ?Alignment ORDER BY DESC(COUNT(?Alignment)) LIMIT 1",what alignment type is the most common for elementals?,Which alignment has the highest number of occurrences among all the alignments of elementals in the given ontology?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9637860059738159,0.9586817622184753,0.9689450263977051
SELECT ?Alignment  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AuranL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment}  GROUP BY ?Alignment  ORDER BY ASC(COUNT(?Alignment))  LIMIT 1 ,what alignment type is the rarest for creatures speaking auran language?,Which alignment has the most creatures speaking the Auran language?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9553084373474121,0.9537414312362671,0.956880509853363
"SELECT (if((?raven_alignment = ?ghoul_alignment), 'True', 'False') as ?res) WHERE {   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Raven> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?raven_alignment.  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Ghoul> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?ghoul_alignment  }",do raven and ghoul have the same alignment?,Does the Raven and the Ghoul have the same alignment? (True or False),MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9584941267967224,0.958560585975647,0.9584276080131531
"SELECT ((?n_chaotic_wolves/?n_wolves)*100 as ?res) WHERE {   {SELECT (COUNT(?wolves) as ?n_wolves) WHERE { ?wolves <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast> FILTER regex(str(?wolves), 'wolf', 'i') }} {SELECT (COUNT(?chaotic_wolves) as ?n_chaotic_wolves) WHERE { ?chaotic_wolves <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Alignment FILTER regex(str(?chaotic_wolves), 'wolf', 'i') FILTER regex(str(?Alignment), 'chaotic', 'i') }} }",what percentage of wolves does have chaotic alignment?,What is the percentage of chaotic wolves in the dataset?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9612818956375122,0.961759090423584,0.9608051776885986
"SELECT ((?n_aquan_angels/?n_angels)*100 as ?res) WHERE {   {SELECT (COUNT(?angels) as ?n_angels) WHERE { ?angels <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast> FILTER regex(str(?angels), 'angel', 'i') }} {SELECT (COUNT(?aquan_angels) as ?n_aquan_angels) WHERE { ?aquan_angels <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AquanL> FILTER regex(str(?aquan_angels), 'angel', 'i') }} }",what percentage of angels does speak aquan language?,What percentage of all angels in the dataset are aquatic angels?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9638454914093018,0.9623259902000427,0.9653698801994324
SELECT (AVG(?n_languages) as ?res) WHERE { SELECT (COUNT(?language) as ?n_languages) WHERE { ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?language } GROUP BY ?creatures },what is an average number of languages for creatures?,What is the average number of languages for all creatures in the dataset?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9608165621757507,0.9516816139221191,0.97012859582901
SELECT (MAX(?values) as ?max_value) WHERE { ?off_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#offValues>; <http://www.w3.org/2000/01/rdf-schema#range> ?data_type. FILTER(?data_type != xsd:boolean) ?creatures ?off_attr ?values },what is the maximum value for the numerical offensive attribute?,"What is the maximum value for a non-boolean property that is a sub-property of ""offValues""?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9507963061332703,0.942838728427887,0.9588892459869385
"SELECT (if(?speed_1 > ?speed_2, 'True', 'False') as ?res) WHERE {<http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Sangudaemon> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed_1. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Eblis> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed_2 }",is Sangudaemon faster than Eblis?,Is the speed of Sangudaemon faster than the speed of Eblis?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.974162220954895,0.9733432531356812,0.9749826192855835
"SELECT (AVG(?speed) as ?res) WHERE { ?spiders <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed FILTER regex(str(?spiders), 'spider', 'i') }",what is the mean speed value for spiders?,What is the average speed of all spiders in the dataset?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9591801762580872,0.9551528692245483,0.9632416367530823
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed } ORDER BY DESC(?speed) LIMIT 5,what are top 5 by speed chaotic evil creatures?,Which are the 5 fastest creatures with chaotic evil alignment?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9609427452087402,0.9634633660316467,0.9584352970123291
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#SphinxL>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed } GROUP BY ?speed HAVING(?speed > 20),what are creatures speaking sphinx language with speed value more than 20?,"Which creatures in the ontology have the language ""SphinxL"" and a speed value greater than 20?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9786785840988159,0.9783012866973877,0.979056179523468
SELECT DISTINCT ?HP WHERE { ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLevel> ?level; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPValue> ?HP } GROUP BY ?level HAVING (?level = MIN(?level)),what values of health points are related to creatures with the lowest level?,What is the HP value of the Beast with the lowest level?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9661494493484497,0.9629784822463989,0.9693413376808167
SELECT (MAX(?HP) as ?max_HP)  WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticGood>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPValue> ?HP },what is the maximum value of health point for creatures with chaotic good alignment?,What is the maximum hit point value for all creatures with the alignment 'chaoticGood'?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9612877368927002,0.9613504409790039,0.9612250328063965
SELECT DISTINCT ?XP WHERE {  ?creatures <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLevel> ?level;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasXPValue> ?XP  }  GROUP BY ?level  HAVING (?level = MAX(?level)),what values of experience points are related to creatures with the highest level?,What is the XP value of the beast with the highest level?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9602864980697632,0.954613208770752,0.9660276770591736
SELECT (AVG(?CR) as ?avg_CR)  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CelestialL>;   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasCRValue> ?CR},what is the average challenge rating for creatures speaking celestial language?,What is the average CR value for all creatures that speak Celestial?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9646443724632263,0.9612126350402832,0.9681007862091064
"SELECT ?elementals  WHERE {  ?elementals <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasCRValue> ?CR  FILTER regex(str(?elementals), 'elemental', 'i') }  GROUP BY ?CR HAVING (?CR> 10)",which elemental creatures do have a challenge rating more than 10?,Which Beast types have more than 10 instances with a specific property value?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9711998105049133,0.9667961597442627,0.9756437540054321
SELECT ?creatures   WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#TerranL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasInitValue> ?Init}   GROUP BY ?Init  HAVING (?Init > 2 && ?Init < 5),what creatures speaking terran language do have an initiative value more than 2 and less than 5?,"Which creatures have the language ""Terran"" and an initialization value between 3 and 4?",MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9583660960197449,0.9559291005134583,0.9608156085014343
SELECT (MIN(?Init) as ?min_Init)  WHERE {   ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#trueNeutral>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasInitValue> ?Init   FILTER (?Init >= 0) },what is the minimum non-negative initiative value for creatures with true neutral alignment?,What is the minimum Init value for all creatures with a true neutral alignment?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9515838623046875,0.9467935562133789,0.9564229249954224
"SELECT ?golems WHERE {  ?golems <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasXPValue> ?XP  FILTER regex(str(?golems), 'golem', 'i') }  ORDER BY DESC(?XP) LIMIT 3",what are top 3 golem types by experience points?,Which are the top 3 golems with the highest experience points (XP) in the dataset?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9661446809768677,0.9597389698028564,0.9726364612579346
"SELECT (if ((?n_greater/?n_base_attr) > 0.5, 'True', 'False') as ?res) WHERE {  {SELECT (COUNT(?comp) as ?n_greater)   WHERE { ?base_attr rdfs:subPropertyOf <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Abaia> ?base_attr ?ab_attr. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Vampire> ?base_attr ?vamp_attr. BIND(if ((?ab_attr > ?vamp_attr), 1, 0) as ?comp) FILTER (?comp = 1)}} {SELECT (COUNT(?base_attr) as ?n_base_attr)  WHERE{?base_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>.}} }",is Abaia superior to vampires in terms of base attributes?,Is more than half of the properties that are subproperties of 'base' in the ontology also subproperties of 'Vampire'?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.9628243446350098,0.9653012156486511,0.9603602886199951
"SELECT (if ((AVG(?dham_attr) > AVG(?gorg_attr)), 'True', 'False') as ?res) WHERE { ?base_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#base>. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Dhampir> ?base_attr ?dham_attr. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Gorgon> ?base_attr ?gorg_attr. }",is Dhampir superior to Gorgon in terms of mean base attributes?,Is the average attribute value for Dhampirs greater than the average attribute value for Gorgons?,MISTRAL_CoT0,mistralai/Mistral-7B-Instruct-v0.2,False,0.964235246181488,0.9652531743049622,0.9632195234298706
